,Stkcd,Year,Profit,Asset,ROA,Indcd,Industry,Type,TypeName,Conmee
202,26,2011,159259300.0,2895775774.0,0.05499711,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
203,26,2012,172642428.3,3387313731.0,0.050967357000000005,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
204,26,2013,172642428.3,3558702591.0,0.048512744000000003,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
205,26,2014,146103233.2,3726071747.0,0.039211063,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
206,26,2015,147130952.6,4246670045.0,0.034646194,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
207,26,2016,144595288.4,4246670045.0,0.034049099,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
208,26,2017,142616359.2,4004897563.0,0.035610489,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
209,26,2018,162661094.3,3664044586.0,0.044393863,F52,Retail business,F,Wholesale & Retail,Fiyta Holdings Ltd.
210,27,2009,2317582394.0,30249838684.0,0.07661470299999999,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
211,27,2010,2317582394.0,31296386705.0,0.074052715,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
212,27,2011,1615936990.0,32761388536.0,0.049324435,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
213,27,2012,1182848413.0,33198485350.0,0.03562959,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
214,27,2013,1736630977.0,33393505287.0,0.052005052,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
215,27,2014,2336102467.0,38441387697.0,0.060770503,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
216,27,2015,2336102467.0,58067427403.0,0.040230859,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
217,27,2016,2057692711.0,60862186185.0,0.03380905,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
218,27,2017,1406635479.0,77230930148.0,0.01821337,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
219,27,2018,674033095.2,81132749255.0,0.008307781,D44,"Electric power, thermal power production and supply",D,Energy,"Shenzhen Energy Group Co., Ltd."
220,28,2009,198259604.1,5233489407.0,0.037882871,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
221,28,2010,264224419.1,6306793006.0,0.04189521,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
222,28,2011,327815210.1,7665759761.0,0.042763564000000004,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
223,28,2012,483681835.5,9295839940.0,0.052032074000000005,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
224,28,2013,534219399.2,11057896941.0,0.048311121,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
225,28,2014,669841167.9,12966919771.0,0.051657694000000004,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
226,28,2015,787347909.2,14298937947.0,0.05506338400000001,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
227,28,2016,1281880306.0,21312754512.0,0.060146158,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
228,28,2017,1281775811.0,23155826582.0,0.055354354,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
229,28,2018,1010455467.0,28244710027.0,0.035775034,F51,Wholesale business,F,Wholesale & Retail,China National Accord Medicines Corporation Ltd.
230,29,2009,20217383.62,3417077642.0,0.005916571,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
231,29,2010,84771358.51,3407259181.0,0.024879632999999998,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
232,29,2011,101199284.4,3379090178.0,0.029948678,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
233,29,2012,106854849.6,3712770828.0,0.028780352000000002,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
234,29,2013,228317758.1,4595246085.0,0.049685643,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
235,29,2014,438199162.7,4429712830.0,0.09892270199999999,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
236,29,2015,438199162.7,4522434063.0,0.096894539,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
237,29,2016,394335891.4,4476971687.0,0.08808094400000001,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
238,29,2017,311495750.1,3989263982.0,0.078083514,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
239,29,2018,374026918.0,4516278981.0,0.08281749599999999,K70,Real estate,K,Real Estate,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co., Ltd."
240,31,2009,375896360.4,13287262534.0,0.028289977999999997,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
241,31,2010,554598126.5,20173630451.0,0.027491241,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
242,31,2011,732559292.6,32602592973.0,0.022469357000000002,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
243,31,2012,732559292.6,35268474663.0,0.020770938,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
244,31,2013,919186495.2,40602717174.0,0.022638546000000002,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
245,31,2014,919186495.2,46311473256.0,0.019847922,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
246,31,2015,1001222298.0,55321650993.0,0.0180982,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
247,31,2016,1333459036.0,64876667274.0,0.020553754,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
248,31,2017,1734838350.0,75751475787.0,0.02290171,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
249,31,2018,1348956494.0,89416487772.0,0.015086216999999999,K70,Real estate,K,Real Estate,"COFCO Property (Group) Co., Ltd."
250,32,2009,81888690.87,1438267290.0,0.056935655,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
251,32,2010,62729217.87,1513190222.0,0.041454945,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
252,32,2011,44882424.98,1787506693.0,0.025108955,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
253,32,2012,178982041.1,1692009584.0,0.10578074900000001,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
254,32,2013,178982041.1,1692009584.0,0.10578074900000001,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
255,32,2014,159816393.1,2766920133.0,0.05775967,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
256,32,2015,159816393.1,2766920133.0,0.05775967,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
257,32,2016,49620460.59,2125737188.0,0.023342707,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
258,32,2017,45756957.08,2038845058.0,0.022442587000000003,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
259,32,2018,88561848.45,2142678988.0,0.041332298999999996,F51,Wholesale business,F,Wholesale & Retail,"Shenzhen Sed Industry Co., Ltd."
260,36,2009,436444726.9,3194437360.0,0.136626478,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
261,36,2010,436444726.9,4175156268.0,0.104533746,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
262,36,2011,303809883.9,4175156268.0,0.072766111,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
263,36,2012,98173878.54,4267243631.0,0.023006392,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
264,36,2013,114888220.1,4309124919.0,0.026661612999999997,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
265,36,2014,114888220.1,4568926337.0,0.025145562000000003,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
266,36,2015,94695385.53,6463740838.0,0.014650245,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
267,36,2016,1353769335.0,9733276067.0,0.139086709,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
268,36,2017,1372382699.0,9725476322.0,0.141112132,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
269,36,2018,790013054.7,11422380556.0,0.069163608,K70,Real estate,K,Real Estate,China Union Holdings Ltd.
270,37,2009,266350246.2,5223649341.0,0.050989304000000006,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
271,37,2010,120010011.6,5278954350.0,0.022733671,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
272,37,2011,185763215.1,5577828200.0,0.033303861000000004,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
273,37,2012,185763215.1,5982450115.0,0.03105136,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
274,37,2013,73379180.36,5677641330.0,0.012924237,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
275,37,2014,73379180.36,5549757953.0,0.013222051,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
276,37,2015,79142687.01,5417577449.0,0.014608501000000001,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
277,37,2016,1285104198.0,4708633483.0,0.27292508600000004,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
278,37,2017,1285104198.0,4363703614.0,0.29449850699999996,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
279,37,2018,33442651.5,4018773745.0,0.008321606,D44,"Electric power, thermal power production and supply",D,Energy,Shenzhen Nanshan Power Company Limited
280,38,2009,189865142.7,476293615.7,0.398630459,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
281,38,2010,30011854.61,517799621.1,0.057960364,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
282,38,2011,30011854.61,630464661.3,0.047602755,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
283,38,2012,2787981.18,682739117.1,0.0040835229999999995,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
284,38,2013,2907365.52,680915598.3,0.004269788,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
285,38,2014,2907365.52,718615630.0,0.004045787,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
286,38,2015,8062361.98,744777535.5,0.010825195,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
287,38,2016,246590101.2,6534052789.0,0.037739227,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
288,38,2017,358378132.8,6393623559.0,0.056052429,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
289,38,2018,219574595.2,5866577366.0,0.037428058,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen Capstone Industrial Co., Ltd."
290,39,2009,2042780000.0,37358383000.0,0.054680632,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
291,39,2010,2850859000.0,58760441000.0,0.048516637,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
292,39,2011,3658938000.0,66483415000.0,0.05503535,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
293,39,2012,3658938000.0,65724428000.0,0.055670899,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
294,39,2013,2634498000.0,72605972000.0,0.036284866,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
295,39,2014,3033928000.0,88662342000.0,0.034218902,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
296,39,2015,3033928000.0,106763000000.0,0.028417411,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
297,39,2016,2350645000.0,124615000000.0,0.018863259,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
298,39,2017,3158415000.0,135558000000.0,0.023299362999999997,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
299,39,2018,2852974000.0,149693000000.0,0.019058834,C33,Metal product,C,Manufacturing,"China International Marine Containers (Group) Co., Ltd."
300,40,2009,101165458.3,2831794511.0,0.035724859,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
301,40,2010,126905640.5,3039014220.0,0.041758817999999996,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
302,40,2011,223540882.7,2283416351.0,0.097897557,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
303,40,2012,194099382.9,2868350341.0,0.06766934299999999,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
304,40,2013,194099382.9,3960575985.0,0.049007867000000004,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
305,40,2014,383347961.5,4269813106.0,0.08978097,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
306,40,2015,383347961.5,6768909271.0,0.056633639000000006,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
307,40,2016,175339071.2,19783503462.0,0.008862893,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
308,40,2017,539940092.7,28903531697.0,0.018680765,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
309,40,2018,904541114.2,29236973103.0,0.030938261,D44,"Electric power, thermal power production and supply",D,Energy,"TUNGHSU AZURE RENEWABLE ENERGY CO.,LTD."
310,42,2009,267352981.5,6480719812.0,0.041253594,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
311,42,2010,362023511.1,6789912513.0,0.053317845999999995,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
312,42,2011,362023511.1,7147626392.0,0.050649473,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
313,42,2012,411880264.4,7675293267.0,0.053663130999999996,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
314,42,2013,411880264.4,8300412508.0,0.049621662000000004,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
315,42,2014,405502224.2,16196337802.0,0.025036661,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
316,42,2015,714086064.9,25171353210.0,0.028368998,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
317,42,2016,714086064.9,30745997581.0,0.023225334,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
318,42,2017,608896802.1,43619885474.0,0.013959156,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
319,42,2018,751851441.2,45494323482.0,0.016526269,K70,Real estate,K,Real Estate,"SHENZHEN CENTRALCON INVESTMENT HOLDING CO., LTD"
320,43,2009,143968719.5,6481515612.0,0.0222122,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
321,43,2010,295524396.0,8259729558.0,0.035778943,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
322,43,2011,500798614.4,11085178496.0,0.045177315999999995,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
323,43,2012,500798614.4,14426143746.0,0.034714656,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
324,43,2013,499425238.2,18071579122.0,0.027635949,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
325,43,2014,499425238.2,21318939094.0,0.023426365,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
326,43,2015,722894079.7,22881018617.0,0.031593614,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
327,43,2016,722894079.7,24345327868.0,0.029693339,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
328,43,2017,288942364.6,21735584982.0,0.013293517,K70,Real estate,K,Real Estate,AVIC SUNDA HOLDING COMPANY LIMITED
